,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
550,598,2,6.974473427256242e-05,2.7877667736085607,40522,0.4502262443438914,2.776701183988411,4.6076908722146115,2.783374160500462,40459.01871325559
551,600,1,0.0,2.7877667736085607,40523,0.4517345399698341,2.7781512503836434,4.60770158958106,2.7835207423442783,40462.120403732224
552,602,2,6.974473427256242e-05,2.787836518342833,40525,0.45324283559577677,2.7795964912578244,4.607723023520553,2.7836666320306493,40465.21217005541
553,604,2,6.974473427256242e-05,2.7879062630771054,40527,0.45475113122171945,2.7810369386211318,4.607744456402258,2.7838118354524,40468.294096716476
554,605,1,0.0,2.7879062630771054,40528,0.4555052790346908,2.781755374652469,4.607755172446473,2.7838841816376507,40470.331396320595
555,607,3,0.00013948946854512484,2.7880457525456506,40531,0.45701357466063347,2.7831886910752575,4.607787318992725,2.784028366568807,40473.398719863515
556,609,1,0.0,2.7880457525456506,40532,0.45852187028657615,2.784617292632875,4.607798033979387,2.7841718796836057,40476.4564109035
557,610,1,0.0,2.7880457525456506,40533,0.4592760180995475,2.785329835010767,4.607808748701695,2.7842433860836646,40478.48166966754
558,611,1,0.0,2.7880457525456506,40534,0.46003016591251883,2.786041210242554,4.60781946315966,2.7843147266504067,40480.504550713486
559,612,1,0.0,2.7880457525456506,40535,0.46078431372549017,2.7867514221455614,4.6078301773532955,2.7843859020827018,40482.52506406173
560,613,1,0.0,2.7880457525456506,40536,0.46153846153846156,2.787460474518415,4.607840891282614,2.7844569130756067,40484.543219678
561,614,1,0.0,2.7880457525456506,40537,0.4622926093514329,2.788168371141168,4.607851604947631,2.7845277603203935,40486.559027473755
562,615,1,0.0,2.7880457525456506,40538,0.46304675716440424,2.788875115775417,4.6078623183483565,2.784598444504577,40488.57249730658
563,616,2,6.974473427256242e-05,2.788115497279923,40540,0.4638009049773756,2.7895807121644256,4.6078837443569896,2.784668966311943,40490.58363898059
564,618,2,6.974473427256242e-05,2.7881852420141953,40542,0.46530920060331826,2.790988475088816,4.607905169308618,2.7848095255128964,40493.59897680386
565,619,4,0.00020923420281768727,2.7883944762170128,40546,0.4660633484162896,2.791690649020118,4.60794801604128,2.7848795642556663,40495.6031922977
566,620,7,0.00041846840563537454,2.788812944622648,40553,0.46681749622926094,2.792391689498254,4.608022987653282,2.7849494433200404,40497.605118322695
567,621,9,0.0005579578741804993,2.7893709024968287,40562,0.4675716440422323,2.79309160017658,4.608119360712597,2.785019163371579,40499.60476442166
568,622,1,0.0,2.7893709024968287,40563,0.4683257918552036,2.7937903846908188,4.608130067510302,2.7850887250722804,40501.60214008632
569,623,2,6.974473427256242e-05,2.789440647231101,40565,0.46907993966817496,2.7944880466591697,4.608151480313872,2.7851581290806062,40503.59725475769
570,624,1,0.0,2.789440647231101,40566,0.4698340874811463,2.795184589682424,4.6081621863197615,2.785227376051507,40505.59011782647
571,625,1,0.0,2.789440647231101,40567,0.47058823529411764,2.7958800173440754,4.608172892061739,2.7852964666364497,40507.580738633376
572,627,1,0.0,2.789440647231101,40568,0.4720965309200603,2.7972675408307164,4.608183597539817,2.7854341812370658,40510.55529057701
573,629,1,0.0,2.789440647231101,40569,0.473604826546003,2.798650645445269,4.608194302754008,2.7855712780254933,40513.52098432949
574,630,1,0.0,2.789440647231101,40570,0.47435897435897434,2.7993405494535817,4.608205007704326,2.7856395963325213,40515.50053221566
575,631,1,0.0,2.789440647231101,40571,0.4751131221719457,2.8000293592441343,4.608215712390784,2.7857077620906705,40517.477892856
576,634,2,6.974473427256242e-05,2.7895103919653734,40573,0.47737556561085975,2.8020892578817325,4.608237120972169,2.7859113503334187,40521.39694108052
577,636,2,6.974473427256242e-05,2.7895801366996458,40575,0.47888386123680243,2.803457115648414,4.608258528498269,2.7860463245067284,40524.33220077743
578,637,2,6.974473427256242e-05,2.789649881433918,40577,0.4796380090497738,2.8041394323353503,4.608279934969188,2.7861135880412937,40526.29662533603
579,638,1,0.0,2.789649881433918,40578,0.4803921568627451,2.8048206787211623,4.608290637808986,2.786180703353474,40528.25892468207
580,640,1,0.0,2.789649881433918,40579,0.4819004524886878,2.806179973983887,4.608301340385029,2.786314491728869,40531.177182408486
581,641,1,0.0,2.789649881433918,40580,0.48265460030165913,2.8068580295188172,4.608312042697327,2.786381165993413,40533.133158013516
582,644,2,6.974473427256242e-05,2.7897196261681905,40582,0.48491704374057315,2.808885867359812,4.608333446530747,2.786580316237929,40536.98857421939
583,645,2,6.974473427256242e-05,2.789789370902463,40584,0.4856711915535445,2.8095597146352675,4.608354849309348,2.7866464107696713,40538.93623761551
584,647,1,0.0,2.789789370902463,40585,0.48717948717948717,2.8109042806687006,4.608365550303124,2.786778170016972,40541.82540170331
585,649,1,0.0,2.789789370902463,40586,0.48868778280542985,2.812244696800369,4.608376251033236,2.786909360034924,40544.70640418071
586,650,1,0.0,2.789789370902463,40587,0.4894419306184012,2.8129133566428557,4.6083869514996945,2.7869747430190475,40546.643865407066
587,652,2,6.974473427256242e-05,2.789859115636735,40589,0.49095022624434387,2.81424759573192,4.608408351641706,2.787105087784685,40549.51274865677
588,654,1,0.0,2.789859115636735,40590,0.4924585218702866,2.815577748324267,4.608419051317285,2.787234874709794,40552.37363358899
589,659,2,6.974473427256242e-05,2.7899288603710075,40592,0.4962292609351433,2.8188854145940097,4.608440449877656,2.787556930736808,40557.99127290431
590,660,1,0.0,2.7899288603710075,40593,0.49698340874811464,2.8195439355418688,4.608451148762472,2.787620932983618,40559.90893711907
591,661,1,0.0,2.7899288603710075,40594,0.497737556561086,2.82020145948564,4.608461847383728,2.7876848001813923,40561.824665000764
592,662,1,0.0,2.7899288603710075,40595,0.4984917043740573,2.8208579894397,4.608472545741434,2.787748532869298,40563.73846427996
593,663,2,6.974473427256242e-05,2.78999860510528,40597,0.49924585218702866,2.821513528404773,4.608493941666254,2.78781213158387,40565.6503426495
594,666,1,0.0,2.78999860510528,40598,0.5015082956259427,2.823474229170301,4.608504639233393,2.7880021292138824,40569.37452866861
595,668,1,0.0,2.78999860510528,40599,0.5030165912518854,2.824776462475546,4.608515336537035,2.788128134153718,40572.181187495975
596,669,1,0.0,2.78999860510528,40600,0.5037707390648567,2.8254261177678233,4.608526033577194,2.788190940150603,40574.08169987931
597,672,1,0.0,2.78999860510528,40601,0.5060331825037707,2.8273692730538253,4.608536730353882,2.788378578465509,40577.772058038434
598,673,2,6.974473427256242e-05,2.790068349839552,40603,0.5067873303167421,2.828015064223977,4.608558123116898,2.7884408663909217,40579.665142313
599,674,1,0.0,2.790068349839552,40604,0.5075414781297134,2.82865989653532,4.608568819103253,2.788503026076631,40581.5563878867
600,675,1,0.0,2.790068349839552,40605,0.5082956259426847,2.829303772831025,4.608579514826188,2.788565058029056,40583.44580202057
601,676,2,6.974473427256242e-05,2.7901380945738246,40607,0.5090497737556561,2.829946695941636,4.608600905481854,2.7886269627522227,40585.333391941334
602,678,1,0.0,2.7901380945738246,40608,0.5105580693815988,2.8312296938670634,4.608611600414611,2.7887503925150283,40588.103127880444
603,680,2,6.974473427256242e-05,2.790207839308097,40610,0.5120663650075414,2.832508912706236,4.608632989490037,2.7888733193500626,40590.86565284117
604,684,1,0.0,2.790207839308097,40611,0.5150829562594268,2.835056101720116,4.6086436836327325,2.7891176799915023,40595.36929571813
605,685,3,0.00013948946854512484,2.790347328776642,40614,0.5158371040723982,2.8356905714924254,4.608675764480902,2.789178461946251,40597.240787385315
606,686,2,6.974473427256242e-05,2.7904170735109144,40616,0.5165912518853696,2.8363241157067516,4.608697150396549,2.7892391215841728,40599.110525273834
607,689,2,6.974473427256242e-05,2.7904868182451867,40618,0.5188536953242836,2.8382192219076257,4.608718535259142,2.7894203713743106,40602.70928476483
608,690,3,0.00013948946854512484,2.790626307713732,40621,0.5196078431372549,2.838849090737255,4.608750610578787,2.7894805465113626,40604.57207587988
609,691,2,6.974473427256242e-05,2.7906960524480042,40623,0.5203619909502263,2.8394780473741985,4.608771992809204,2.789540601703965,40606.433147231415
610,694,2,6.974473427256242e-05,2.7907657971822766,40625,0.5226244343891403,2.841359470454855,4.608793373986931,2.789720052284788,40610.006109659254
611,695,1,0.0,2.7907657971822766,40626,0.5233785822021116,2.8419848045901137,4.608804064181068,2.7897796323587993,40611.860368760426
612,697,1,0.0,2.7907657971822766,40627,0.5248868778280543,2.8432327780980096,4.608814754112072,2.7898984400885434,40614.563833989494
613,702,2,6.974473427256242e-05,2.790835541916549,40629,0.528657616892911,2.846337112129805,4.608836133184731,2.790193424853092,40619.79332554359
614,703,1,0.0,2.790835541916549,40630,0.5294117647058824,2.846955325019824,4.608846822326411,2.790252076624834,40621.63427464683
615,705,1,0.0,2.790835541916549,40631,0.530920060331825,2.848189116991399,4.608857511205011,2.790369038548214,40624.31127470425
616,708,1,0.0,2.790835541916549,40632,0.5331825037707391,2.850033257689769,4.608868199820542,2.7905436339801972,40627.814624008024
617,710,1,0.0,2.790835541916549,40633,0.5346907993966817,2.8512583487190755,4.608878888173016,2.790659471052971,40630.47549595746
618,713,1,0.0,2.790835541916549,40634,0.5369532428355958,2.8530895298518657,4.608889576262448,2.790832395466234,40633.95488619482
619,714,1,0.0,2.790835541916549,40635,0.5377073906485671,2.8536982117761744,4.60890026408885,2.7908898169939316,40635.77819605895
620,716,1,0.0,2.790835541916549,40636,0.5392156862745098,2.8549130223078554,4.608910951652234,2.791004332675824,40638.42012190592
621,717,2,6.974473427256242e-05,2.7909052866508213,40638,0.5399698340874811,2.8555191556678,4.608932325990005,2.791061427670972,40640.23874994635
622,718,2,6.974473427256242e-05,2.7909750313850936,40640,0.5407239819004525,2.8561244442423,4.608953699275863,2.7911184146599535,40642.05582939437
623,719,2,6.974473427256242e-05,2.791044776119366,40642,0.5414781297134238,2.8567288903828825,4.608975071509912,2.791175294058859,40643.87136621588
624,721,1,0.0,2.791044776119366,40643,0.5429864253393665,2.857935264719429,4.60898575723254,2.7912887317421644,40646.49783571911
625,722,2,6.974473427256242e-05,2.7911145208536383,40645,0.5437405731523378,2.858537197569639,4.609007127889069,2.7913452908501446,40648.30878020933
