,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
374,375,2,2.8795208477309375e-05,2.4378023496890107,85035,0.18994413407821228,2.574031267727719,4.9295977160466515,2.4360779506454815,84975.11507001614
375,376,9,0.000230361667818475,2.438032711356829,85044,0.1904520060944642,2.575187844927661,4.929643678809142,2.4362010991742054,84980.39177212166
376,377,3,5.759041695461875e-05,2.4380903017737836,85047,0.1909598781107161,2.576341350205793,4.92965899864906,2.4363237664481665,84985.65176121178
377,378,12,0.0003167472932504031,2.438407049067034,85059,0.191467750126968,2.577491799837225,4.929720272605199,2.436445955618827,84990.89514673047
378,379,11,0.0002879520847730938,2.438695001151807,85070,0.19197562214321992,2.578639209968072,4.929776432804902,2.4365676698087517,84996.12203711817
379,380,5,0.0001151808339092375,2.4388101819857164,85075,0.1924834941594718,2.57978359661681,4.929801957767847,2.4366889121119453,85001.33253982347
380,381,12,0.0003167472932504031,2.439126929278967,85087,0.1929913661757237,2.5809249756756194,4.92986321155884,2.4368096855941905,85006.52676131489
381,382,7,0.00017277125086385625,2.4392997005298307,85094,0.19349923819197562,2.582063362911709,4.929898938947621,2.4369299932933797,85011.70480709233
382,383,8,0.00020156645934116564,2.439501266989172,85102,0.19400711020822753,2.583198773968623,4.929939766650478,2.437049838219837,85016.86678169835
383,384,16,0.00043192812715964066,2.4399331951163314,85118,0.19451498222447944,2.584331224367531,4.930021410543451,2.4371692233566447,85022.01278872941
384,385,9,0.000230361667818475,2.44016355678415,85127,0.19502285424073135,2.5854607295085006,4.930067328489244,2.437288151659956,85027.14293084679
385,386,12,0.0003167472932504031,2.4404803040774006,85139,0.19553072625698323,2.586587304671755,4.930128544865872,2.437406626059308,85032.2573097875
386,387,5,0.0001151808339092375,2.44059548491131,85144,0.19603859827323514,2.5877109650189114,4.930154049142989,2.4375246494579317,85037.3560263749
387,388,6,0.0001439760423865469,2.4407394609536963,85150,0.19654647028948705,2.5888317255942073,4.93018465229862,2.4376422247330534,85042.43918052933
388,389,5,0.0001151808339092375,2.4408546417876056,85155,0.19705434230573896,2.5899496013257077,4.930210153281094,2.437759354736194,85047.5068712784
389,390,3,5.759041695461875e-05,2.44091223220456,85158,0.19756221432199086,2.591064607026499,4.930225453151872,2.437876042293465,85052.5591967673
390,391,7,0.00017277125086385625,2.4410850034554237,85165,0.19807008633824277,2.5921767573958667,4.930261150754368,2.4379922902058597,85057.59625426894
391,392,5,0.0001151808339092375,2.441200184289333,85170,0.19857795835449465,2.593286067020457,4.93028664724552,2.438108101249538,85062.6181401938
392,393,3,5.759041695461875e-05,2.4412577747062874,85173,0.19908583037074656,2.5943925503754266,4.930301944421756,2.4382234781761105,85067.62495009981
393,394,3,5.759041695461875e-05,2.4413153651232418,85176,0.19959370238699847,2.595496221825574,4.930317241059199,2.4383384237129198,85072.61677870213
394,395,7,0.00017277125086385625,2.4414881363741054,85183,0.20010157440325038,2.59659709562646,4.930352931118134,2.4384529405633097,85077.59371988247
395,396,8,0.00020156645934116564,2.4416897028334468,85191,0.2006094464195023,2.597695185925512,4.930393716165826,2.438567031406903,85082.55586669876
396,397,8,0.00020156645934116564,2.441891269292788,85199,0.2011173184357542,2.598790506763115,4.930434497383712,2.438680698899863,85087.50331139429
397,398,1,0.0,2.441891269292788,85200,0.20162519045200608,2.5998830720736876,4.9304395947667,2.438793945675163,85092.43614540691
398,399,8,0.00020156645934116564,2.4420928357521294,85208,0.202133062468258,2.6009728956867484,4.9304803716769126,2.4389067743428416,85097.35445937805
399,400,6,0.0001439760423865469,2.442236811794516,85214,0.2026409344845099,2.6020599913279625,4.930510951847226,2.4390191874902625,85102.25834316168
400,401,7,0.00017277125086385625,2.4424095830453796,85221,0.2031488065007618,2.603144372620182,4.930546625991328,2.4391311876823667,85107.14788583308
401,402,9,0.000230361667818475,2.442639944713198,85230,0.20365667851701372,2.60422605308447,4.930592488442598,2.4392427774619208,85112.02317569744
402,403,6,0.0001439760423865469,2.4427839207555846,85236,0.20416455053326563,2.6053050461411096,4.93062306071968,2.439353959349765,85116.8843002985
403,404,7,0.00017277125086385625,2.4429566920064483,85243,0.20467242254951754,2.606381365110605,4.930658725656417,2.439464735845057,85121.731346427
404,405,10,0.0002591568762957844,2.443215848882744,85253,0.20518029456576942,2.6074550232146687,4.9307096704859035,2.4395751094255074,85126.56440012887
405,406,5,0.0001151808339092375,2.4433310297166533,85258,0.20568816658202133,2.6085260335771943,4.930735140659794,2.4396850825476215,85131.38354671365
406,407,4,8.638562543192812e-05,2.4434174153420853,85262,0.20619603859827323,2.60959440922522,4.930755515723457,2.439794657646929,85136.1888707624
407,408,6,0.0001439760423865469,2.443561391384472,85268,0.20670391061452514,2.61066016308988,4.930786076526747,2.4399038371382136,85140.98045613573
408,409,5,0.0001151808339092375,2.443676572218381,85273,0.20721178263077705,2.611723308007342,4.93081154222016,2.440012623415744,85145.75838598181
409,410,10,0.0002591568762957844,2.443935729094677,85283,0.20771965464702896,2.6127838567197355,4.9308624691277325,2.440121018853494,85150.52274274398
410,411,6,0.0001439760423865469,2.4440797051370633,85289,0.20822752666328084,2.6138418218760693,4.930893022406026,2.4402290258053645,85155.27360816854
411,412,7,0.00017277125086385625,2.444252476387927,85296,0.20873539867953275,2.6148972160331345,4.930928665180889,2.4403366466054033,85160.0110633123
412,413,6,0.0001439760423865469,2.4443964524303134,85302,0.20924327069578466,2.615950051656401,4.930959213802708,2.440443883568017,85164.73518854995
413,414,6,0.0001439760423865469,2.4445404284727,85308,0.20975114271203657,2.617000341120899,4.930989760275862,2.4405507389881884,85169.44606358166
414,415,5,0.0001151808339092375,2.444655609306609,85313,0.21025901472828848,2.6180480967120925,4.931015214029036,2.440657215141679,85174.14376744008
415,416,4,8.638562543192812e-05,2.4447419949320413,85317,0.2107668867445404,2.6190933306267428,4.931035575957512,2.440763314285243,85178.82837849778
416,417,6,0.0001439760423865469,2.4448859709744277,85323,0.21127475876079227,2.6201360549737576,4.931066117060331,2.4408690386568264,85183.49997447412
417,418,6,0.0001439760423865469,2.445029947016814,85329,0.21178263077704418,2.621176281775035,4.931096656015543,2.4409743904757697,85188.15863244238
418,419,8,0.00020156645934116564,2.4452315134761555,85337,0.2122905027932961,2.622214022966295,4.931137371282296,2.4410793719430086,85192.80442883665
419,420,12,0.0003167472932504031,2.445548260769406,85349,0.212798374809548,2.6232492903979003,4.93119843702631,2.4411839852412673,85197.43743945858
420,421,3,5.759041695461875e-05,2.4456058511863605,85352,0.2133062468257999,2.6242820958356683,4.931213702120783,2.4412882325352534,85202.05773948412
421,422,4,8.638562543192812e-05,2.4456922368117926,85356,0.21381411884205181,2.625312450961674,4.931234054745476,2.4413921159718495,85206.66540347024
422,423,2,2.8795208477309375e-05,2.44572103202027,85358,0.2143219908583037,2.6263403673750423,4.931244230700158,2.4414956376803008,85211.26050536134
423,424,2,2.8795208477309375e-05,2.445749827228747,85360,0.2148298628745556,2.6273658565927325,4.931254406416413,2.4415987997724025,85215.84311849585
424,425,6,0.0001439760423865469,2.4458938032711335,85366,0.21533773489080751,2.6283889300503116,4.931284932134728,2.441701604342682,85220.4133156125
425,426,1,0.0,2.4458938032711335,85367,0.21584560690705942,2.629409599102719,4.931290019545854,2.441804053468581,85224.97116885673
426,427,3,5.759041695461875e-05,2.445951393688088,85370,0.21635347892331133,2.630427875025024,4.931305281421674,2.441906149210636,85229.51674978682
427,428,6,0.0001439760423865469,2.4460953697304744,85376,0.21686135093956324,2.6314437690131722,4.9313358035644175,2.4420078936126535,85234.05012938008
428,429,3,5.759041695461875e-05,2.446152960147429,85379,0.21736922295581512,2.632457292184724,4.931351063831418,2.4421092887018845,85238.57137803889
429,430,4,8.638562543192812e-05,2.446239345772861,85383,0.21787709497206703,2.6334684555795866,4.931371410020007,2.4422103364891967,85243.08056559667
430,431,4,8.638562543192812e-05,2.446325731398293,85387,0.21838496698831894,2.6344772701607315,4.931391755255445,2.4423110389692466,85247.57776132385
431,432,6,0.0001439760423865469,2.4464697074406794,85393,0.21889283900457085,2.635483746814912,4.931422271321642,2.4424113981206457,85252.06303393363
432,433,6,0.0001439760423865469,2.446613683483066,85399,0.21940071102082276,2.6364878963533656,4.931452785243752,2.4425114159061256,85256.53645158779
433,434,2,2.8795208477309375e-05,2.446642478691543,85401,0.21990858303707467,2.637489729512511,4.93146295607471,2.4426110942727046,85260.99808190235
434,435,4,8.638562543192812e-05,2.446728864316975,85405,0.22041645505332655,2.6384892569546374,4.931483297022076,2.4427104351518465,85265.44799195319
435,436,3,5.759041695461875e-05,2.4467864547339295,85408,0.22092432706957846,2.639486489268586,4.9314985521074135,2.4428094404596212,85269.88624828159
436,437,3,5.759041695461875e-05,2.446844045150884,85411,0.22143219908583037,2.640481436970422,4.931513806656917,2.442908112096865,85274.3129168998
