,log_odds
Cluster 169-Cluster 4581,-0.31124425303029435
Cluster 169-Cluster 4824,-0.31124425303029435
Cluster 169-Cluster 5180,0.7928028316237721
Cluster 169-Cluster 5247,-0.31124425303029435
Cluster 169-Cluster 5387,-0.31124425303029435
Cluster 169-Cluster 5545,-0.31124425303029435
Cluster 169-Cluster 5578,-0.31124425303029435
Cluster 169-Cluster 5611,-0.31124425303029435
Cluster 169-Cluster 5708,-0.31124425303029435
Cluster 169-Cluster 6110,-0.31124425303029435
Cluster 169-Cluster 6709,-0.31124425303029435
Cluster 169-Cluster 6931,-0.31124425303029435
Cluster 169-Cluster 6993,-0.31124425303029435
Cluster 169-Cluster 6994,-0.31124425303029435
Cluster 169-Cluster 7086,-0.31124425303029435
Cluster 169-Cluster 7087,-0.31124425303029435
Cluster 169-Cluster 7177,-0.31124425303029435
Cluster 169-Cluster 7325,-0.31124425303029435
Cluster 169-Cluster 7366,-0.31124425303029435
Cluster 169-Cluster 7408,-0.31124425303029435
Cluster 169-Cluster 7613,-0.31124425303029435
Cluster 169-Cluster 7720,-0.31124425303029435
Cluster 169-Cluster 7754,-0.31124425303029435
Cluster 169-Cluster 7762,-0.31124425303029435
Cluster 169-Cluster 7763,-0.31124425303029435
Cluster 169-Cluster 7764,-0.31124425303029435
Cluster 169-Cluster 7920,-0.31124425303029435
Cluster 169-Cluster 8010,-0.31124425303029435
Cluster 170-Cluster 424,0.10414025925259682
Cluster 170-Cluster 655,0.10414025925259682
Cluster 170-Cluster 951,0.10414025925259682
Cluster 170-Cluster 1196,0.8027669055771679
Cluster 170-Cluster 1221,0.8027669055771679
Cluster 170-Cluster 1277,-0.8275343712683638
Cluster 170-Cluster 1301,0.10414025925259682
Cluster 170-Cluster 1854,0.10414025925259682
Cluster 170-Cluster 2764,0.10414025925259682
Cluster 170-Cluster 3253,0.10414025925259682
Cluster 170-Cluster 5648,0.10414025925259682
Cluster 170-Cluster 6828,0.10414025925259682
Cluster 170-Cluster 7487,0.10414025925259682
Cluster 170-Cluster 7612,0.10414025925259682
Cluster 171-Cluster 471,0.7928028316237721
Cluster 172-Cluster 1271,0.7928028316237721
Cluster 172-Cluster 1304,0.7928028316237721
Cluster 172-Cluster 4987,-0.6747134788711073
Cluster 172-Cluster 5034,0.7928028316237721
Cluster 172-Cluster 6780,0.7928028316237721
Cluster 172-Cluster 7690,-0.31124425303029435
Cluster 173-Cluster 336,-0.31124425303029435
Cluster 173-Cluster 563,-0.31124425303029435
Cluster 173-Cluster 682,-0.31124425303029435
Cluster 173-Cluster 694,-0.31124425303029435
Cluster 173-Cluster 715,-0.31124425303029435
Cluster 173-Cluster 897,-0.31124425303029435
Cluster 173-Cluster 1064,-0.31124425303029435
Cluster 173-Cluster 1345,-0.31124425303029435
Cluster 173-Cluster 1495,-0.31124425303029435
Cluster 173-Cluster 1626,-0.31124425303029435
Cluster 173-Cluster 1966,-0.31124425303029435
Cluster 173-Cluster 2022,-0.31124425303029435
Cluster 173-Cluster 2283,-0.31124425303029435
Cluster 173-Cluster 2528,-0.31124425303029435
Cluster 173-Cluster 2541,-0.31124425303029435
Cluster 173-Cluster 2578,-0.31124425303029435
Cluster 173-Cluster 2677,-0.31124425303029435
Cluster 173-Cluster 2991,-0.31124425303029435
Cluster 173-Cluster 3021,-0.31124425303029435
Cluster 173-Cluster 3023,-0.31124425303029435
Cluster 173-Cluster 3038,-0.31124425303029435
Cluster 173-Cluster 3086,-0.31124425303029435
Cluster 173-Cluster 3205,-0.31124425303029435
Cluster 173-Cluster 3283,-0.31124425303029435
Cluster 173-Cluster 3473,-0.31124425303029435
Cluster 173-Cluster 3550,-0.31124425303029435
Cluster 173-Cluster 3588,-0.31124425303029435
Cluster 173-Cluster 3971,-0.31124425303029435
Cluster 173-Cluster 3978,-0.31124425303029435
Cluster 173-Cluster 4136,-0.31124425303029435
Cluster 173-Cluster 4220,-0.31124425303029435
Cluster 173-Cluster 4276,-0.31124425303029435
Cluster 173-Cluster 4424,-0.31124425303029435
Cluster 173-Cluster 4607,-0.31124425303029435
Cluster 173-Cluster 4824,-0.31124425303029435
Cluster 173-Cluster 4865,-0.31124425303029435
Cluster 173-Cluster 4899,-0.31124425303029435
Cluster 173-Cluster 4949,-0.31124425303029435
Cluster 173-Cluster 4980,-0.31124425303029435
Cluster 173-Cluster 5028,-0.31124425303029435
Cluster 173-Cluster 5052,-0.31124425303029435
Cluster 173-Cluster 5291,-0.31124425303029435
Cluster 173-Cluster 5558,-0.31124425303029435
Cluster 173-Cluster 5717,-0.31124425303029435
Cluster 173-Cluster 5718,-0.31124425303029435
Cluster 173-Cluster 6157,-0.31124425303029435
Cluster 173-Cluster 6291,-0.31124425303029435
Cluster 173-Cluster 6517,-0.31124425303029435
Cluster 173-Cluster 6576,-0.31124425303029435
Cluster 173-Cluster 6594,-0.31124425303029435
Cluster 173-Cluster 6675,-0.31124425303029435
Cluster 173-Cluster 6811,-0.31124425303029435
Cluster 173-Cluster 6875,-0.31124425303029435
Cluster 173-Cluster 6876,-0.31124425303029435
Cluster 173-Cluster 6907,-0.31124425303029435
Cluster 173-Cluster 6931,-0.31124425303029435
Cluster 173-Cluster 6993,-0.31124425303029435
Cluster 173-Cluster 7011,-0.31124425303029435
Cluster 173-Cluster 7037,-0.31124425303029435
Cluster 173-Cluster 7038,-0.31124425303029435
Cluster 173-Cluster 7106,-0.31124425303029435
Cluster 173-Cluster 7154,-0.31124425303029435
Cluster 173-Cluster 7325,-0.31124425303029435
Cluster 173-Cluster 7335,-0.31124425303029435
Cluster 173-Cluster 7461,-0.31124425303029435
Cluster 173-Cluster 7503,-0.31124425303029435
Cluster 173-Cluster 7504,-0.31124425303029435
Cluster 173-Cluster 7505,-0.31124425303029435
Cluster 173-Cluster 7550,-0.31124425303029435
Cluster 173-Cluster 7629,-0.31124425303029435
Cluster 173-Cluster 7679,-0.31124425303029435
Cluster 173-Cluster 7732,-0.31124425303029435
Cluster 173-Cluster 7733,-0.31124425303029435
Cluster 173-Cluster 7762,-0.31124425303029435
Cluster 173-Cluster 7916,-0.31124425303029435
Cluster 176-Cluster 203,-1.1219078512716318
Cluster 176-Cluster 376,-1.1219078512716318
Cluster 176-Cluster 1027,-1.1219078512716318
Cluster 176-Cluster 1081,-1.2045608666774903
Cluster 176-Cluster 1248,-1.8300050482231298
Cluster 176-Cluster 1812,-1.0617983155453934
Cluster 176-Cluster 1878,-1.0387141470870407
Cluster 176-Cluster 2043,-2.20164656811733
Cluster 176-Cluster 2256,-1.1219078512716318
Cluster 176-Cluster 2622,-1.1219078512716318
Cluster 176-Cluster 2748,-1.1219078512716318
Cluster 176-Cluster 2785,-1.1219078512716318
Cluster 176-Cluster 2799,-1.7441314202388003
Cluster 176-Cluster 2867,-0.3158529494184773
Cluster 176-Cluster 3303,-1.4391578506769585
Cluster 176-Cluster 3515,-1.1219078512716318
Cluster 176-Cluster 4089,-1.1219078512716318
Cluster 176-Cluster 4261,-1.1219078512716318
Cluster 176-Cluster 4469,-1.0387141470870407
Cluster 176-Cluster 4617,-1.0617983155453934
Cluster 176-Cluster 4897,-1.0617983155453934
Cluster 176-Cluster 5228,-1.1219078512716318
Cluster 176-Cluster 5277,-0.8448317678920101
Cluster 176-Cluster 5454,-1.2045608666774903
Cluster 176-Cluster 5504,-1.4165215057519545
Cluster 176-Cluster 6126,-1.1219078512716318
Cluster 176-Cluster 7309,-1.1219078512716318
Cluster 176-Cluster 7356,-2.20164656811733
Cluster 176-Cluster 7805,-1.0617983155453934
Cluster 178-Cluster 930,-0.8275343712683638
Cluster 178-Cluster 2045,-0.8275343712683638
Cluster 178-Cluster 4117,-0.8275343712683638
Cluster 178-Cluster 4697,-0.8275343712683638
Cluster 180-Cluster 464,-0.4710623905939777
Cluster 180-Cluster 512,-2.20164656811733
Cluster 180-Cluster 874,-0.7337405775251988
Cluster 180-Cluster 983,-0.3112778930484633
Cluster 180-Cluster 1069,-0.7337405775251988
Cluster 180-Cluster 1237,-0.7337405775251988
Cluster 180-Cluster 1404,-0.8287713538575984
Cluster 180-Cluster 1486,-0.3112778930484633
Cluster 180-Cluster 1667,-0.12335408070583881
Cluster 180-Cluster 2018,-0.3112778930484633
Cluster 180-Cluster 2549,-1.1764796637457373
Cluster 180-Cluster 2908,-1.6325666967268466
Cluster 181-Cluster 1190,-0.31124425303029435
Cluster 181-Cluster 1617,-0.31124425303029435
Cluster 181-Cluster 1760,-0.31124425303029435
Cluster 181-Cluster 1769,-0.31124425303029435
Cluster 181-Cluster 1991,-0.31124425303029435
Cluster 181-Cluster 2337,-0.31124425303029435
Cluster 181-Cluster 2658,-0.31124425303029435
Cluster 181-Cluster 2839,-0.31124425303029435
Cluster 181-Cluster 2889,-0.31124425303029435
Cluster 181-Cluster 3047,-0.31124425303029435
Cluster 181-Cluster 3076,-0.31124425303029435
Cluster 181-Cluster 3514,-0.31124425303029435
Cluster 181-Cluster 3891,-0.31124425303029435
Cluster 181-Cluster 4067,-0.31124425303029435
Cluster 181-Cluster 4538,-0.31124425303029435
Cluster 181-Cluster 4544,-0.31124425303029435
Cluster 181-Cluster 4608,-0.31124425303029435
Cluster 181-Cluster 4768,-0.31124425303029435
Cluster 181-Cluster 4784,-0.31124425303029435
Cluster 181-Cluster 4873,-0.31124425303029435
Cluster 181-Cluster 5029,-0.31124425303029435
Cluster 181-Cluster 5071,-0.31124425303029435
Cluster 181-Cluster 5118,-0.31124425303029435
Cluster 181-Cluster 5160,-0.31124425303029435
Cluster 181-Cluster 5199,-0.31124425303029435
Cluster 181-Cluster 5370,-0.31124425303029435
Cluster 181-Cluster 5486,-0.31124425303029435
Cluster 181-Cluster 5905,-0.31124425303029435
Cluster 181-Cluster 6061,-0.31124425303029435
Cluster 181-Cluster 6158,-0.31124425303029435
Cluster 181-Cluster 6491,-0.31124425303029435
Cluster 181-Cluster 6526,-0.31124425303029435
Cluster 181-Cluster 6559,-0.31124425303029435
Cluster 181-Cluster 6837,-0.31124425303029435
Cluster 181-Cluster 6838,-0.31124425303029435
Cluster 181-Cluster 6957,-0.31124425303029435
Cluster 181-Cluster 7059,-0.31124425303029435
Cluster 181-Cluster 7390,-0.31124425303029435
Cluster 181-Cluster 7393,-0.31124425303029435
Cluster 181-Cluster 7558,-0.31124425303029435
Cluster 181-Cluster 7734,-0.31124425303029435
Cluster 181-Cluster 7735,-0.31124425303029435
Cluster 181-Cluster 7964,-0.31124425303029435
Cluster 181-Cluster 7990,-0.31124425303029435
Cluster 182-Cluster 194,-0.31124425303029435
Cluster 182-Cluster 251,0.7928028316237721
Cluster 182-Cluster 444,-0.31124425303029435
Cluster 182-Cluster 607,-0.31124425303029435
Cluster 182-Cluster 810,-0.31124425303029435
Cluster 182-Cluster 962,0.7928028316237721
Cluster 182-Cluster 1192,-0.31124425303029435
Cluster 182-Cluster 1239,-0.31124425303029435
Cluster 182-Cluster 1330,-0.31124425303029435
Cluster 182-Cluster 1444,-0.31124425303029435
Cluster 182-Cluster 1702,-0.31124425303029435
Cluster 182-Cluster 1754,-0.31124425303029435
Cluster 182-Cluster 1842,-0.31124425303029435
Cluster 182-Cluster 1879,-0.31124425303029435
Cluster 182-Cluster 1992,-0.31124425303029435
Cluster 182-Cluster 2195,0.7928028316237721
Cluster 182-Cluster 2202,-0.31124425303029435
Cluster 182-Cluster 2735,-0.31124425303029435
Cluster 182-Cluster 2817,-0.31124425303029435
Cluster 182-Cluster 3352,-0.31124425303029435
Cluster 182-Cluster 3462,-0.31124425303029435
Cluster 182-Cluster 3823,-0.31124425303029435
Cluster 182-Cluster 4991,-0.31124425303029435
Cluster 182-Cluster 5333,-0.8275343712683638
Cluster 182-Cluster 5977,-0.31124425303029435
Cluster 182-Cluster 6132,-0.31124425303029435
Cluster 182-Cluster 6260,-0.31124425303029435
Cluster 182-Cluster 6345,-0.31124425303029435
Cluster 182-Cluster 7263,-0.31124425303029435
Cluster 182-Cluster 8003,-0.31124425303029435
Cluster 183-Cluster 610,-0.8275343712683638
Cluster 183-Cluster 987,-1.4263404314200936
Cluster 183-Cluster 1571,-1.4263404314200936
Cluster 183-Cluster 2669,-1.4263404314200936
Cluster 183-Cluster 5210,-0.8275343712683638
Cluster 183-Cluster 7061,-0.8275343712683638
Cluster 184-Cluster 441,-0.31124425303029435
Cluster 184-Cluster 2185,-0.31124425303029435
Cluster 184-Cluster 2400,-0.31124425303029435
Cluster 184-Cluster 3269,-0.31124425303029435
Cluster 184-Cluster 3309,-0.31124425303029435
Cluster 184-Cluster 3633,-0.31124425303029435
Cluster 184-Cluster 4168,-0.31124425303029435
Cluster 184-Cluster 4180,-0.31124425303029435
Cluster 184-Cluster 4516,-0.8275343712683638
Cluster 184-Cluster 4593,-0.31124425303029435
Cluster 184-Cluster 5166,-0.31124425303029435
Cluster 184-Cluster 5420,-0.31124425303029435
Cluster 184-Cluster 5731,-0.31124425303029435
Cluster 184-Cluster 5768,-0.31124425303029435
Cluster 184-Cluster 5770,-0.8275343712683638
Cluster 184-Cluster 5861,-0.8275343712683638
Cluster 184-Cluster 5893,-0.31124425303029435
Cluster 184-Cluster 5894,-0.8275343712683638
Cluster 184-Cluster 5895,-0.8275343712683638
Cluster 184-Cluster 5896,-0.8275343712683638
Cluster 184-Cluster 5897,-0.8275343712683638
Cluster 184-Cluster 5898,-0.8275343712683638
Cluster 184-Cluster 5940,-0.31124425303029435
Cluster 184-Cluster 6093,-0.31124425303029435
Cluster 184-Cluster 6190,-0.31124425303029435
Cluster 184-Cluster 6298,-0.8275343712683638
Cluster 184-Cluster 6324,-0.31124425303029435
Cluster 184-Cluster 6472,-0.31124425303029435
Cluster 184-Cluster 6490,-0.31124425303029435
Cluster 184-Cluster 6608,-0.31124425303029435
Cluster 184-Cluster 6645,-0.31124425303029435
Cluster 184-Cluster 6669,-0.31124425303029435
Cluster 184-Cluster 6701,-0.8275343712683638
Cluster 184-Cluster 7008,-0.31124425303029435
Cluster 184-Cluster 7046,-0.8275343712683638
Cluster 184-Cluster 7149,-0.31124425303029435
Cluster 184-Cluster 7162,-0.31124425303029435
Cluster 184-Cluster 7236,-0.8275343712683638
Cluster 184-Cluster 7238,-0.8275343712683638
Cluster 184-Cluster 7261,-0.31124425303029435
Cluster 184-Cluster 7291,-0.31124425303029435
Cluster 184-Cluster 7343,-0.31124425303029435
Cluster 184-Cluster 7389,-0.31124425303029435
Cluster 184-Cluster 7432,-0.8275343712683638
Cluster 184-Cluster 7456,-0.31124425303029435
Cluster 184-Cluster 7496,-0.31124425303029435
Cluster 184-Cluster 7511,-0.31124425303029435
Cluster 184-Cluster 7512,-0.8275343712683638
Cluster 184-Cluster 7626,-0.31124425303029435
Cluster 184-Cluster 7778,-0.8275343712683638
Cluster 184-Cluster 7780,-0.31124425303029435
Cluster 184-Cluster 7832,-0.31124425303029435
Cluster 184-Cluster 7882,-0.31124425303029435
Cluster 184-Cluster 7943,-0.31124425303029435
Cluster 186-Cluster 232,-0.6000567574939333
Cluster 186-Cluster 428,-0.8275343712683638
Cluster 186-Cluster 651,-0.6000567574939333
Cluster 186-Cluster 709,-0.8275343712683638
Cluster 186-Cluster 712,-0.8275343712683638
Cluster 186-Cluster 1403,-0.8275343712683638
Cluster 186-Cluster 1473,-0.8275343712683638
Cluster 186-Cluster 1584,-0.306834504666537
Cluster 186-Cluster 1615,-0.8275343712683638
Cluster 186-Cluster 1655,-0.306834504666537
Cluster 186-Cluster 1766,-0.8275343712683638
Cluster 186-Cluster 1848,-0.8275343712683638
Cluster 186-Cluster 1861,-0.306834504666537
Cluster 186-Cluster 1971,-0.8275343712683638
Cluster 186-Cluster 1993,-0.8275343712683638
Cluster 186-Cluster 2129,-0.8275343712683638
Cluster 186-Cluster 2350,0.8027669055771679
Cluster 186-Cluster 2777,-0.8275343712683638
Cluster 186-Cluster 2778,-0.8275343712683638
Cluster 186-Cluster 3063,-0.306834504666537
Cluster 186-Cluster 3379,-0.8275343712683638
Cluster 186-Cluster 3400,-0.8275343712683638
Cluster 186-Cluster 3409,0.7928028316237721
Cluster 186-Cluster 3417,-0.6000567574939333
Cluster 186-Cluster 3561,-0.306834504666537
Cluster 186-Cluster 3743,-0.8275343712683638
Cluster 186-Cluster 4505,-0.8275343712683638
Cluster 186-Cluster 4786,-0.8275343712683638
Cluster 186-Cluster 5062,-0.6000567574939333
Cluster 186-Cluster 5237,-0.8275343712683638
Cluster 186-Cluster 5306,-0.306834504666537
Cluster 186-Cluster 5941,-0.6000567574939333
Cluster 186-Cluster 6144,-0.8275343712683638
Cluster 186-Cluster 6254,-0.6000567574939333
Cluster 186-Cluster 6255,-0.6000567574939333
Cluster 186-Cluster 6362,0.8027669055771679
Cluster 186-Cluster 6983,-0.6000567574939333
Cluster 186-Cluster 7272,0.8027669055771679
Cluster 186-Cluster 7481,0.8027669055771679
Cluster 186-Cluster 7543,0.10414025925259682
Cluster 186-Cluster 7557,-0.6000567574939333
Cluster 186-Cluster 7692,-0.6000567574939333
Cluster 187-Cluster 383,1.0174049566505303
Cluster 187-Cluster 394,1.0913967768774013
Cluster 187-Cluster 742,1.0913967768774013
Cluster 187-Cluster 1047,1.0913967768774013
Cluster 187-Cluster 1191,1.0913967768774013
Cluster 187-Cluster 1260,1.066629242815059
Cluster 187-Cluster 1580,1.389068288002616
Cluster 187-Cluster 1648,1.116236066891047
Cluster 187-Cluster 1796,1.116236066891047
Cluster 187-Cluster 2261,0.9935623802499293
Cluster 187-Cluster 2462,0.958735113316438
Cluster 187-Cluster 2923,1.0913967768774013
Cluster 187-Cluster 2939,0.6649295407509949
Cluster 187-Cluster 3025,0.3186738257601187
Cluster 187-Cluster 3145,1.0913967768774013
Cluster 187-Cluster 3175,1.116236066891047
Cluster 187-Cluster 3193,0.9991783916799226
Cluster 187-Cluster 3290,1.116236066891047
Cluster 187-Cluster 3440,1.116236066891047
Cluster 187-Cluster 3504,1.1769441319380167
Cluster 187-Cluster 3542,1.066629242815059
Cluster 187-Cluster 3778,0.872377544784227
Cluster 187-Cluster 4259,1.116236066891047
Cluster 187-Cluster 4378,1.116236066891047
Cluster 187-Cluster 4515,1.116236066891047
Cluster 187-Cluster 4894,1.1327452950375683
Cluster 187-Cluster 5224,1.0913967768774013
Cluster 187-Cluster 5450,0.6993200396670263
Cluster 187-Cluster 5481,1.2440101773857732
Cluster 187-Cluster 5602,1.0174049566505303
Cluster 187-Cluster 5652,1.0913967768774013
Cluster 187-Cluster 5766,1.141298669899524
Cluster 187-Cluster 5767,1.0913967768774013
Cluster 187-Cluster 5797,1.141298669899524
Cluster 187-Cluster 6380,1.0913967768774013
Cluster 187-Cluster 6568,0.8443781502838689
Cluster 187-Cluster 6845,1.142531522602945
Cluster 187-Cluster 6980,1.066629242815059
Cluster 188-Cluster 1332,-0.31124425303029435
Cluster 188-Cluster 1502,-0.31124425303029435
Cluster 188-Cluster 1609,-0.31124425303029435
Cluster 188-Cluster 1845,-0.31124425303029435
Cluster 188-Cluster 2342,-0.31124425303029435
Cluster 188-Cluster 2376,-0.31124425303029435
Cluster 188-Cluster 2463,-0.31124425303029435
Cluster 188-Cluster 3308,-0.31124425303029435
Cluster 188-Cluster 3535,-0.31124425303029435
Cluster 188-Cluster 3551,-0.31124425303029435
Cluster 188-Cluster 3632,-0.31124425303029435
Cluster 188-Cluster 3751,-0.31124425303029435
Cluster 188-Cluster 4024,-0.31124425303029435
Cluster 188-Cluster 4033,-0.31124425303029435
Cluster 188-Cluster 4160,-0.31124425303029435
Cluster 188-Cluster 4620,-0.31124425303029435
Cluster 188-Cluster 5030,-0.31124425303029435
Cluster 188-Cluster 5198,-0.31124425303029435
Cluster 188-Cluster 5268,-0.31124425303029435
Cluster 188-Cluster 5398,-0.31124425303029435
Cluster 188-Cluster 5506,-0.31124425303029435
Cluster 188-Cluster 5560,-0.31124425303029435
Cluster 188-Cluster 6444,-0.31124425303029435
Cluster 188-Cluster 6595,-0.31124425303029435
Cluster 188-Cluster 6667,-0.31124425303029435
Cluster 188-Cluster 6758,-0.31124425303029435
Cluster 188-Cluster 6877,-0.31124425303029435
Cluster 188-Cluster 6938,-0.31124425303029435
Cluster 188-Cluster 7040,-0.31124425303029435
Cluster 188-Cluster 7288,-0.31124425303029435
Cluster 188-Cluster 7462,-0.31124425303029435
Cluster 188-Cluster 7981,-0.31124425303029435
Cluster 189-Cluster 497,0.7928028316237721
Cluster 189-Cluster 1698,1.1695011272072176
Cluster 189-Cluster 3470,0.7928028316237721
Cluster 189-Cluster 3619,0.7928028316237721
Cluster 190-Cluster 452,0.7928028316237721
Cluster 190-Cluster 702,0.7928028316237721
Cluster 190-Cluster 1139,0.7928028316237721
Cluster 190-Cluster 1970,0.7928028316237721
Cluster 190-Cluster 2059,0.8275343712683639
Cluster 190-Cluster 2155,0.7928028316237721
Cluster 190-Cluster 2348,0.7928028316237721
Cluster 190-Cluster 2624,0.7928028316237721
Cluster 190-Cluster 2927,0.7928028316237721
Cluster 190-Cluster 3274,0.8275343712683639
Cluster 190-Cluster 3506,0.7928028316237721
Cluster 190-Cluster 3523,0.7928028316237721
Cluster 190-Cluster 3636,0.7928028316237721
Cluster 190-Cluster 3651,0.7928028316237721
Cluster 190-Cluster 3742,0.7928028316237721
Cluster 190-Cluster 3843,0.7928028316237721
Cluster 190-Cluster 3961,0.8275343712683639
Cluster 190-Cluster 4036,0.7928028316237721
Cluster 190-Cluster 4214,0.7928028316237721
Cluster 190-Cluster 4414,0.7928028316237721
Cluster 190-Cluster 4496,0.7928028316237721
Cluster 190-Cluster 4552,0.7928028316237721
Cluster 190-Cluster 4723,0.7928028316237721
Cluster 190-Cluster 4772,0.7928028316237721
Cluster 190-Cluster 4850,0.7928028316237721
Cluster 190-Cluster 4963,-0.8275343712683638
Cluster 190-Cluster 4993,0.7928028316237721
Cluster 190-Cluster 5088,0.7928028316237721
Cluster 190-Cluster 5089,0.7928028316237721
Cluster 190-Cluster 5120,0.7928028316237721
Cluster 190-Cluster 5146,0.7928028316237721
Cluster 190-Cluster 5208,0.7928028316237721
Cluster 190-Cluster 5272,0.8275343712683639
Cluster 190-Cluster 5275,0.7928028316237721
Cluster 190-Cluster 5354,0.7928028316237721
Cluster 190-Cluster 5537,0.7928028316237721
Cluster 190-Cluster 5984,0.7928028316237721
Cluster 190-Cluster 6023,0.7928028316237721
Cluster 190-Cluster 6497,0.7928028316237721
Cluster 190-Cluster 6498,0.7928028316237721
Cluster 190-Cluster 6574,0.7928028316237721
Cluster 190-Cluster 6617,0.7928028316237721
Cluster 190-Cluster 6676,0.7928028316237721
Cluster 190-Cluster 6765,0.7928028316237721
Cluster 190-Cluster 6823,0.7928028316237721
Cluster 190-Cluster 6923,0.7928028316237721
Cluster 190-Cluster 6924,0.7928028316237721
Cluster 190-Cluster 6925,0.7928028316237721
Cluster 190-Cluster 7016,0.7928028316237721
Cluster 190-Cluster 7126,0.7928028316237721
Cluster 190-Cluster 7205,0.7928028316237721
Cluster 190-Cluster 7243,0.7928028316237721
Cluster 190-Cluster 7244,0.7928028316237721
Cluster 190-Cluster 7316,0.7928028316237721
Cluster 190-Cluster 7317,0.7928028316237721
Cluster 190-Cluster 7352,0.7928028316237721
Cluster 190-Cluster 7398,0.7928028316237721
Cluster 190-Cluster 7399,0.7928028316237721
Cluster 190-Cluster 7437,0.7928028316237721
Cluster 190-Cluster 7478,0.7928028316237721
Cluster 190-Cluster 7522,0.7928028316237721
Cluster 190-Cluster 7569,0.7928028316237721
Cluster 190-Cluster 7650,0.7928028316237721
Cluster 190-Cluster 7652,0.7928028316237721
Cluster 190-Cluster 7786,0.7928028316237721
Cluster 190-Cluster 7810,0.7928028316237721
Cluster 190-Cluster 7966,0.7928028316237721
Cluster 190-Cluster 8005,0.7928028316237721
Cluster 191-Cluster 199,0.7928028316237721
Cluster 191-Cluster 287,0.7928028316237721
Cluster 191-Cluster 455,-1.9034634588080561
Cluster 191-Cluster 704,-1.9034634588080561
Cluster 191-Cluster 868,-1.9034634588080561
Cluster 191-Cluster 977,-0.31124425303029435
Cluster 191-Cluster 1226,1.9034634588080563
Cluster 191-Cluster 1351,0.7928028316237721
Cluster 191-Cluster 1352,0.7928028316237721
Cluster 191-Cluster 1930,0.7928028316237721
Cluster 191-Cluster 2164,-0.8027669055771678
Cluster 191-Cluster 2230,-1.9034634588080561
Cluster 191-Cluster 2318,1.9034634588080563
Cluster 191-Cluster 2534,0.7928028316237721
Cluster 191-Cluster 2886,0.7928028316237721
Cluster 191-Cluster 3557,0.7928028316237721
Cluster 191-Cluster 3663,-1.9034634588080561
Cluster 191-Cluster 3793,0.7928028316237721
Cluster 191-Cluster 3820,-0.31124425303029435
Cluster 191-Cluster 3877,0.7928028316237721
Cluster 191-Cluster 4377,0.7928028316237721
Cluster 191-Cluster 4616,-0.31124425303029435
Cluster 191-Cluster 4690,0.7928028316237721
Cluster 191-Cluster 5379,0.7928028316237721
Cluster 191-Cluster 5406,0.7928028316237721
Cluster 191-Cluster 6607,0.7928028316237721
Cluster 191-Cluster 7115,1.9034634588080563
Cluster 193-Cluster 462,0.7928028316237721
Cluster 194-Cluster 251,0.7928028316237721
Cluster 194-Cluster 444,-0.31124425303029435
Cluster 194-Cluster 607,-0.31124425303029435
Cluster 194-Cluster 810,-0.31124425303029435
Cluster 194-Cluster 962,0.7928028316237721
Cluster 194-Cluster 1192,-0.31124425303029435
Cluster 194-Cluster 1239,-0.31124425303029435
Cluster 194-Cluster 1330,-0.31124425303029435
Cluster 194-Cluster 1444,-0.31124425303029435
Cluster 194-Cluster 1702,-0.31124425303029435
Cluster 194-Cluster 1754,-0.31124425303029435
Cluster 194-Cluster 1842,-0.31124425303029435
Cluster 194-Cluster 1879,-0.31124425303029435
Cluster 194-Cluster 1992,-0.31124425303029435
Cluster 194-Cluster 2195,0.7928028316237721
Cluster 194-Cluster 2202,-0.31124425303029435
Cluster 194-Cluster 2735,-0.31124425303029435
Cluster 194-Cluster 2817,-0.31124425303029435
Cluster 194-Cluster 3352,-0.31124425303029435
Cluster 194-Cluster 3462,-0.31124425303029435
Cluster 194-Cluster 3823,-0.31124425303029435
Cluster 194-Cluster 4991,-0.31124425303029435
Cluster 194-Cluster 5333,-0.8275343712683638
Cluster 194-Cluster 5977,-0.31124425303029435
Cluster 194-Cluster 6132,-0.31124425303029435
Cluster 194-Cluster 6260,-0.31124425303029435
Cluster 194-Cluster 6345,-0.31124425303029435
Cluster 194-Cluster 7263,-0.31124425303029435
Cluster 194-Cluster 8003,-0.31124425303029435
Cluster 195-Cluster 2719,-0.4269441397852886
Cluster 196-Cluster 416,-0.8275343712683638
Cluster 196-Cluster 1340,-1.1695011272072176
Cluster 196-Cluster 1478,-1.1695011272072176
Cluster 196-Cluster 1662,-1.1695011272072176
Cluster 196-Cluster 2586,-1.1695011272072176
Cluster 196-Cluster 2847,-1.1695011272072176
Cluster 196-Cluster 3026,-1.1695011272072176
Cluster 196-Cluster 3061,-1.1695011272072176
Cluster 196-Cluster 6131,-0.8275343712683638
Cluster 196-Cluster 6452,-0.8275343712683638
Cluster 197-Cluster 625,-1.1764796637457373
Cluster 197-Cluster 649,-1.1764796637457373
Cluster 197-Cluster 786,-1.1764796637457373
Cluster 197-Cluster 813,-1.1764796637457373
Cluster 197-Cluster 1140,-1.3156767939059373
Cluster 197-Cluster 1166,-1.1764796637457373
Cluster 197-Cluster 1230,-1.1764796637457373
Cluster 197-Cluster 1623,-1.1764796637457373
Cluster 197-Cluster 1627,-1.1764796637457373
Cluster 197-Cluster 1636,-1.1764796637457373
Cluster 197-Cluster 1756,-1.1764796637457373
Cluster 197-Cluster 1799,-1.1764796637457373
Cluster 197-Cluster 1882,-1.1764796637457373
Cluster 197-Cluster 1935,-1.1764796637457373
